"listing_id","listing_date","listing_type","property_type","tenure","bedroom_count","location","asking_price","revision_date","active_days","is_5percent_reduced"
13995947,2021-06-24,"buy","flat","leasehold",1,"Reading",180000,2021-08-31,0,"no"
14003230,2021-06-24,"buy","flat","leasehold",1,"Brighton",250000,2021-07-13,0,"yes"
14026134,2021-06-29,"buy","flat","leasehold",2,"Sheffield",115000,2021-10-18,0,"no"
14027986,2021-06-07,"buy","house","freehold",5,"Cardiff",599950,2021-06-30,0,"no"
14037227,2021-06-30,"buy","house","freehold",2,"Sheffield",120000,2021-12-09,0,"no"
14044450,2021-06-30,"buy","house","freehold",4,"Cardiff",350000,2021-07-24,0,"no"
14054548,2021-07-01,"buy","house","freehold",2,"Newcastle Upon Tyne",265000,2021-10-11,75,"yes"
14065879,2021-06-30,"buy","house","freehold",4,"Exeter",550000,2022-02-10,0,"no"
14067273,2021-07-02,"buy","house","freehold",3,"Plymouth",190000,2021-07-12,0,"yes"
15185160,2021-11-02,"buy","house","freehold",3,"Luton",5e+05,2021-11-11,0,"yes"
15200407,2021-11-04,"buy","house","freehold",3,"Coventry",295000,2021-12-22,0,"no"
15206815,2021-11-03,"buy","house","freehold",3,"Leicester",2e+05,2021-12-25,0,"yes"
15238382,2021-11-09,"buy","house","freehold",3,"Cardiff",3e+05,2021-11-20,0,"no"
15240412,2021-11-09,"buy","house","freehold",2,"Cardiff",225000,2022-06-15,148,"yes"
15243863,2021-11-09,"buy","house","freehold",4,"Newcastle Upon Tyne",284950,2022-02-14,0,"no"
15255226,2021-11-10,"buy","flat","leasehold",2,"Richmond",795000,2022-01-17,0,"no"
15268316,2021-10-04,"buy","flat","leasehold",1,"Brighton",280000,2022-04-01,137,"yes"
15274208,2021-11-12,"buy","house","freehold",3,"Lincoln",135000,2022-01-07,0,"yes"
15283545,2021-11-12,"buy","house","freehold",2,"Luton",280000,2021-11-16,0,"yes"
15298906,2021-11-16,"buy","house","freehold",3,"Ilford",575000,2022-01-05,0,"no"
15319074,2021-11-18,"buy","house","freehold",2,"Bromley",6e+05,2021-12-08,17,"yes"
15328460,2021-11-19,"buy","house","freehold",4,"Ilford",7e+05,2022-04-07,0,"no"
15346934,2021-11-19,"buy","flat","unknown",2,"Coventry",165000,2022-02-04,0,"no"
15361155,2021-11-23,"buy","house","freehold",2,"Sheffield",120000,2022-02-15,0,"no"
15368873,2021-11-23,"buy","house","freehold",3,"Exeter",335000,2022-03-21,0,"no"
15388670,2021-11-25,"buy","house","unknown",3,"Warrington",550000,2022-01-06,0,"no"
15398328,2021-11-26,"buy","house","freehold",3,"Coventry",170000,2022-08-13,61,"no"
15399548,2021-11-27,"buy","flat","leasehold",2,"Salford",170000,2022-04-04,0,"no"
15402891,2021-11-27,"buy","flat","leasehold",1,"Basildon",185000,2022-02-03,28,"yes"
15405820,2021-11-29,"buy","house","freehold",3,"Coventry",265000,2022-07-21,0,"no"
15407139,2021-11-29,"buy","house","freehold",3,"Newcastle Upon Tyne",180000,2022-01-04,0,"yes"
15409029,2021-11-29,"buy","house","freehold",4,"Lincoln",325000,2022-02-24,71,"yes"
15413478,2021-11-30,"buy","house","freehold",4,"Ilford",850000,2022-03-26,0,"yes"
15440036,2021-12-02,"buy","house","freehold",3,"Warrington",4e+05,2022-02-21,0,"yes"
15440349,2021-12-02,"buy","house","freehold",3,"Coventry",245000,2021-12-02,0,"no"
15465353,2021-12-07,"buy","house","freehold",2,"Bromley",460000,2022-01-04,0,"no"
15471733,2021-12-03,"buy","flat","leasehold",2,"Salford",245000,2022-04-19,55,"no"
15481417,2021-12-09,"buy","flat","leasehold",1,"Surbiton",275000,2022-01-28,18,"yes"
15486971,2021-12-09,"buy","house","freehold",3,"Warrington",240000,2022-02-05,21,"yes"
15497321,2021-12-12,"buy","house","freehold",3,"Sheffield",260000,2022-07-18,218,"no"
15518987,2021-12-15,"buy","house","freehold",2,"Newcastle Upon Tyne",140000,2021-12-17,0,"no"
15537995,2021-12-20,"buy","flat","leasehold",2,"Barnet",325000,2022-03-14,73,"yes"
15542010,2021-11-09,"buy","house","freehold",2,"Reading",325000,2021-12-20,0,"no"
15572049,2021-12-26,"buy","house","unknown",2,"Leicester",260000,2022-01-25,0,"no"
15576813,2021-12-26,"buy","house","freehold",4,"Lincoln",280000,2022-02-26,0,"no"
15581300,2021-12-28,"buy","flat","leasehold",2,"Warrington",130000,2022-02-01,0,"no"
15593887,2022-01-04,"buy","flat","leasehold",1,"Richmond",350000,2022-03-10,0,"yes"
15601655,2022-01-05,"buy","house","freehold",3,"Leicester",240000,2022-01-05,0,"no"
15632528,2022-01-04,"buy","house","freehold",3,"Exeter",395000,2022-01-11,0,"no"
15718419,2022-01-19,"buy","house","freehold",3,"Exeter",310000,2022-02-21,0,"no"
15727793,2022-01-19,"buy","house","freehold",4,"Reading",860000,2022-03-16,21,"no"
15733554,2022-01-20,"buy","flat","leasehold",2,"Surbiton",6e+05,2022-02-21,31,"no"
15746492,2022-01-07,"buy","flat","leasehold",2,"Basildon",250000,2022-07-06,0,"no"
15754549,2021-12-29,"buy","flat","leasehold",1,"Wolverhampton",110000,2022-04-05,0,"yes"
15755157,2021-12-13,"buy","flat","leasehold",2,"Bath",325000,2022-05-04,58,"yes"
15757724,2021-12-20,"buy","house","freehold",5,"Wolverhampton",270000,2022-04-07,0,"no"
15774324,2021-10-18,"buy","house","freehold",2,"Basildon",3e+05,2022-02-22,0,"no"
15800777,2022-01-20,"buy","house","unknown",3,"Stoke On Trent",475000,2022-03-04,24,"yes"
9569415,2022-05-25,"buy","flat","leasehold",2,"Reading",230000,2022-07-04,0,"no"
17198197,2022-06-13,"buy","house","freehold",3,"Coventry",260000,2022-08-22,0,"yes"
17225749,2022-06-14,"buy","house","freehold",4,"Sheffield",575000,2022-07-18,0,"no"
14003528,2021-06-24,"buy","house","freehold",2,"Reading",425000,2021-07-06,0,"yes"
14003862,2021-06-25,"buy","house","freehold",3,"Newcastle Upon Tyne",135000,2021-07-05,0,"no"
14004073,2021-06-25,"buy","flat","leasehold",2,"Mansfield",3e+05,2021-11-09,0,"no"
14009434,2021-06-26,"buy","house","freehold",4,"Watford",665000,2021-07-07,0,"no"
14019109,2021-06-28,"buy","house","freehold",3,"Ilford",450000,2021-08-02,0,"no"
14038104,2021-06-28,"buy","house","freehold",2,"Gloucester",185000,2021-06-28,0,"no"
14051176,2021-06-29,"buy","flat","leasehold",2,"Mansfield",130000,2021-11-13,0,"yes"
14063703,2021-07-01,"buy","flat","leasehold",2,"Cheltenham",225000,2021-12-10,0,"yes"
12217675,2021-01-05,"buy","house","freehold",2,"Richmond",995000,2021-09-07,0,"yes"
12219622,2021-01-05,"buy","house","freehold",5,"Plymouth",520000,2021-01-06,0,"no"
12237937,2021-01-07,"buy","house","freehold",3,"Leicester",190000,2021-01-27,0,"yes"
12240247,2021-01-07,"buy","flat","leasehold",2,"Reading",349950,2021-03-25,56,"yes"
12242346,2021-01-07,"buy","flat","leasehold",2,"Gloucester",190000,2021-02-18,0,"yes"
12242612,2021-01-07,"buy","house","freehold",2,"Reading",375000,2021-03-10,40,"yes"
12258229,2021-01-09,"buy","house","freehold",3,"Newcastle Upon Tyne",289000,2021-02-09,0,"no"
12260356,2021-01-08,"buy","house","freehold",3,"Gloucester",325000,2021-07-08,107,"no"
12260385,2021-01-08,"buy","flat","leasehold",2,"Cheltenham",165000,2021-01-22,0,"no"
12279057,2021-01-12,"buy","house","freehold",3,"Bromley",850000,2021-02-11,0,"no"
12279784,2021-01-12,"buy","house","unknown",2,"Coventry",250000,2021-02-08,0,"yes"
12284386,2021-01-12,"buy","flat","leasehold",1,"Salford",120000,2021-05-27,28,"yes"
12321999,2021-01-15,"buy","house","freehold",4,"Coventry",410000,2021-04-03,0,"no"
12340296,2021-01-18,"buy","house","freehold",3,"Hull",165000,2021-01-25,0,"no"
12370491,2021-01-21,"buy","house","freehold",2,"Salford",140000,2021-02-09,0,"yes"
12404634,2021-01-25,"buy","house","freehold",3,"Leicester",270000,2021-03-22,0,"no"
12409394,2021-01-25,"buy","house","freehold",2,"Brighton",7e+05,2021-02-02,0,"yes"
12409788,2021-01-25,"buy","house","freehold",4,"Hull",135000,2021-04-26,56,"yes"
12410982,2021-01-25,"buy","house","freehold",2,"Mansfield",130000,2021-02-09,0,"no"
12433377,2021-01-27,"buy","house","freehold",3,"Leicester",250000,2021-03-15,0,"yes"
12434305,2021-01-27,"buy","house","freehold",2,"Salford",129995,2021-03-29,0,"no"
12461346,2021-01-29,"buy","house","unknown",2,"Sheffield",130000,2021-02-17,0,"no"
12470076,2021-01-31,"buy","house","freehold",2,"Cardiff",185000,2021-03-24,0,"no"
12471285,2021-01-29,"buy","house","freehold",4,"Reading",525000,2021-05-28,43,"yes"
12489238,2021-02-01,"buy","house","freehold",3,"Coventry",195000,2021-08-20,0,"no"
12491806,2021-02-01,"buy","house","freehold",3,"Leicester",239950,2021-06-08,0,"no"
12494301,2021-02-02,"buy","house","freehold",2,"Gloucester",140000,2021-04-15,0,"no"
12519096,2021-02-04,"buy","house","freehold",5,"Gloucester",4e+05,2021-03-08,0,"no"
12528852,2021-02-05,"buy","flat","leasehold",1,"Brighton",350000,2021-04-21,30,"yes"
12542727,2021-02-08,"buy","house","unknown",3,"Newcastle Upon Tyne",150000,2021-02-18,0,"yes"
12551402,2021-02-08,"buy","flat","unknown",1,"Watford",179995,2021-05-19,63,"yes"
12555889,2021-02-09,"buy","house","freehold",4,"Reading",695000,2021-05-10,66,"yes"
12562659,2021-02-10,"buy","flat","leasehold",1,"Bromley",255000,2021-06-11,78,"yes"
12587397,2021-02-10,"buy","house","freehold",3,"Lincoln",189950,2021-03-13,0,"no"
12588052,2021-02-10,"buy","flat","leasehold",2,"Harrogate",169950,2021-06-28,0,"yes"
12590672,2021-02-11,"buy","flat","leasehold",1,"Luton",135000,2021-04-06,0,"no"
12598203,2021-02-11,"buy","house","freehold",2,"Sheffield",145000,2021-04-16,0,"no"
12600847,2021-02-12,"buy","house","freehold",3,"Coventry",240000,2021-03-05,0,"no"
12630096,2021-02-02,"buy","flat","leasehold",2,"Reading",290000,2021-10-01,135,"yes"
12631522,2021-02-16,"buy","house","freehold",3,"Coventry",235000,2021-09-08,0,"no"
12645912,2021-02-16,"buy","flat","leasehold",1,"Chelmsford",180000,2021-04-22,0,"yes"
12677222,2021-02-19,"buy","house","freehold",5,"Bath",1150000,2021-09-10,0,"yes"
1430359,2022-04-22,"buy","flat","leasehold",1,"Luton",145000,2022-04-28,0,"yes"
14159557,2021-07-12,"buy","house","freehold",2,"Plymouth",170000,2021-07-27,0,"yes"
14204942,2021-07-16,"buy","flat","leasehold",2,"Cardiff",290000,2021-09-03,0,"yes"
14217040,2021-07-17,"buy","house","freehold",3,"Cheltenham",270000,2022-03-14,0,"no"
14235384,2021-07-20,"buy","house","freehold",3,"Newcastle Upon Tyne",195000,2021-10-14,0,"no"
14236311,2021-07-20,"buy","house","freehold",3,"Leicester",225000,2021-11-04,0,"no"
14144398,2021-07-09,"buy","house","freehold",3,"Gloucester",230000,2021-07-20,0,"no"
14150589,2021-06-24,"buy","house","freehold",3,"Chelmsford",795000,2021-10-28,62,"yes"
14171985,2021-07-13,"buy","house","freehold",4,"Leicester",425000,2021-08-18,0,"yes"
14199635,2021-07-14,"buy","house","freehold",3,"Coventry",290000,2021-08-04,0,"no"
14207487,2021-07-16,"buy","house","freehold",3,"Coventry",245000,2021-07-23,0,"yes"
14242285,2021-07-19,"buy","house","freehold",3,"Gloucester",306995,2022-01-19,0,"no"
14242708,2021-07-21,"buy","house","freehold",3,"Ilford",450000,2021-09-10,0,"no"
14265252,2021-07-22,"buy","house","freehold",3,"Luton",259995,2021-11-05,106,"no"
14272831,2021-07-23,"buy","house","freehold",3,"Salford",240000,2022-02-09,188,"yes"
14284789,2021-07-23,"buy","house","freehold",3,"Chelmsford",475000,2021-10-04,39,"yes"
14300313,2021-07-27,"buy","flat","leasehold",2,"Gillingham",180000,2021-07-27,0,"yes"
12208965,2021-01-04,"buy","house","freehold",4,"Brighton",1e+06,2021-03-11,0,"no"
12212434,2021-01-04,"buy","flat","leasehold",1,"Plymouth",115000,2021-07-29,0,"no"
12216884,2021-01-05,"buy","flat","leasehold",1,"Surbiton",299950,2021-05-04,0,"no"
12242775,2021-01-05,"buy","flat","leasehold",1,"Brighton",270000,2021-01-29,0,"no"
12283277,2021-01-11,"buy","house","freehold",5,"Mansfield",350000,2021-02-09,0,"yes"
12285171,2021-01-12,"buy","flat","leasehold",2,"Richmond",480000,2021-09-01,175,"yes"
12289991,2021-01-13,"buy","flat","leasehold",1,"Salford",170000,2021-06-30,125,"no"
12329425,2021-01-15,"buy","flat","leasehold",1,"Reading",195000,2021-02-17,0,"no"
12330433,2021-01-15,"buy","house","freehold",3,"Luton",325000,2021-03-16,0,"no"
12337610,2021-01-18,"buy","house","freehold",3,"Leicester",3e+05,2021-05-26,84,"yes"
12341710,2021-01-18,"buy","house","freehold",3,"Hull",165000,2021-02-25,0,"no"
12357255,2021-01-20,"buy","house","freehold",3,"Bromley",3e+05,2021-02-06,9,"no"
12379464,2021-01-22,"buy","house","freehold",3,"Ilford",5e+05,2021-02-19,0,"yes"
12389785,2021-01-21,"buy","house","freehold",2,"Bath",315000,2021-03-31,0,"no"
12393617,2021-01-23,"buy","house","freehold",3,"Plymouth",240000,2021-02-02,0,"no"
12425152,2021-01-27,"buy","house","freehold",4,"Newcastle Upon Tyne",190000,2021-02-07,0,"yes"
12429580,2021-01-25,"buy","house","freehold",5,"Wolverhampton",3e+05,2021-02-24,8,"yes"
12447922,2021-01-28,"buy","house","freehold",3,"Basildon",251500,2021-02-23,0,"no"
12449973,2021-01-28,"buy","house","freehold",2,"Gillingham",2e+05,2021-02-18,0,"yes"
12456092,2021-01-29,"buy","flat","leasehold",2,"Ilford",280000,2021-02-25,0,"yes"
12471923,2021-01-31,"buy","house","freehold",3,"Gillingham",325000,2021-02-28,0,"yes"
12472619,2021-02-01,"buy","flat","leasehold",2,"Ilford",325000,2021-03-17,7,"no"
12478210,2021-02-01,"buy","house","unknown",3,"Lincoln",265000,2021-06-10,84,"yes"
12497399,2021-02-03,"buy","house","freehold",4,"Uxbridge",950000,2021-05-11,54,"yes"
12501309,2021-02-03,"buy","house","freehold",4,"Bromley",525000,2021-04-12,0,"no"
12508162,2021-02-02,"buy","house","freehold",3,"Coventry",230000,2021-09-14,113,"yes"
12511134,2021-02-04,"buy","house","freehold",3,"Reading",325000,2021-03-18,0,"yes"
12523068,2021-02-05,"buy","house","freehold",3,"Coventry",175000,2021-04-29,0,"yes"
12528907,2021-02-05,"buy","flat","leasehold",1,"Richmond",449000,2021-04-28,0,"yes"
12539379,2021-02-06,"buy","house","freehold",4,"Cheltenham",2e+05,2021-02-15,0,"yes"
12539689,2021-02-06,"buy","house","freehold",4,"Brighton",8e+05,2021-05-28,85,"no"
12540826,2021-02-06,"buy","house","freehold",4,"Newcastle Upon Tyne",430000,2021-03-30,0,"no"
12559675,2021-02-08,"buy","flat","leasehold",2,"Cardiff",152500,2021-04-29,51,"no"
12560663,2021-02-09,"buy","house","freehold",2,"Gloucester",155000,2021-05-12,0,"no"
12577782,2021-02-10,"buy","flat","leasehold",2,"Chelmsford",325000,2021-02-25,0,"no"
12580577,2021-02-11,"buy","house","freehold",4,"Plymouth",270000,2021-03-08,0,"no"
12601868,2021-02-12,"buy","house","freehold",4,"Basildon",8e+05,2021-05-12,0,"no"
12608140,2021-02-12,"buy","house","freehold",4,"Leicester",425000,2021-05-14,0,"no"
12608141,2021-02-12,"buy","house","unknown",4,"Leicester",435000,2021-03-11,0,"no"
12617684,2021-01-26,"buy","flat","leasehold",2,"Sheffield",160000,2021-03-12,0,"no"
12624027,2021-02-16,"buy","house","freehold",3,"Plymouth",140000,2021-05-20,81,"no"
12625416,2021-02-16,"buy","flat","leasehold",2,"Uxbridge",324950,2021-08-09,131,"no"
12625708,2021-02-16,"buy","house","freehold",2,"Cardiff",2e+05,2021-05-14,0,"yes"
12630966,2021-02-15,"buy","house","freehold",3,"Luton",350000,2021-11-09,251,"no"
12631823,2021-02-16,"buy","house","unknown",5,"Bath",525000,2021-05-10,0,"no"
12633203,2021-02-16,"buy","house","freehold",3,"Harrogate",325000,2021-06-14,0,"yes"
12646755,2021-02-16,"buy","flat","leasehold",2,"Coventry",119500,2021-04-11,0,"no"
12651262,2021-02-18,"buy","flat","leasehold",2,"Plymouth",260000,2021-06-15,0,"no"
12655801,2021-02-18,"buy","house","freehold",3,"Sheffield",180000,2021-09-07,0,"no"
12691165,2021-02-23,"buy","house","unknown",2,"Coventry",290000,2021-04-21,0,"no"
12711049,2021-02-23,"buy","house","freehold",3,"Brighton",7e+05,2021-09-16,0,"no"
12721412,2021-02-25,"buy","house","freehold",3,"Plymouth",185000,2021-03-04,0,"no"
12726727,2021-02-24,"buy","house","freehold",3,"Warrington",165000,2021-04-07,0,"no"
12743830,2021-02-27,"buy","house","unknown",2,"Reading",360000,2021-03-20,12,"yes"
12746080,2021-02-27,"buy","house","freehold",3,"Stoke On Trent",139950,2021-03-03,0,"no"
12801816,2021-03-05,"buy","flat","leasehold",1,"Coventry",179950,2021-07-22,105,"yes"
12806990,2021-03-05,"buy","house","unknown",3,"Reading",425000,2021-04-20,22,"yes"
12840552,2021-03-09,"buy","flat","leasehold",1,"Barnet",325000,2021-08-27,0,"no"
12840941,2021-03-09,"buy","house","freehold",2,"Gloucester",160000,2021-03-09,0,"no"
12856908,2021-03-09,"buy","house","freehold",5,"Wolverhampton",474995,2021-05-18,14,"no"
12863716,2021-03-10,"buy","house","freehold",3,"Hull",179950,2021-07-27,35,"no"
12864650,2021-03-10,"buy","house","freehold",2,"Plymouth",140000,2021-06-14,0,"no"
12878513,2021-03-11,"buy","house","freehold",3,"Hull",115000,2021-04-16,0,"no"
12888095,2021-03-11,"buy","flat","leasehold",1,"Chelmsford",220000,2021-06-07,31,"yes"
12888775,2021-03-10,"buy","house","freehold",3,"Mansfield",120000,2021-06-24,0,"no"
12891189,2021-03-12,"buy","flat","leasehold",1,"Bromley",279950,2021-04-27,0,"no"
12918887,2021-03-16,"buy","flat","leasehold",2,"Uxbridge",330000,2021-03-30,0,"no"
12925284,2021-03-17,"buy","flat","leasehold",2,"Ilford",215000,2021-05-15,29,"no"
12927388,2021-03-16,"buy","flat","leasehold",2,"Plymouth",220000,2021-05-13,0,"no"
12930370,2021-03-15,"buy","house","freehold",3,"Brighton",4e+05,2021-03-29,0,"no"
12930969,2021-03-16,"buy","house","freehold",2,"Cheltenham",350000,2021-09-03,0,"no"
12932953,2021-03-17,"buy","house","freehold",4,"Cardiff",650000,2021-04-01,0,"no"
12938865,2021-03-15,"buy","flat","leasehold",1,"Exeter",130000,2021-06-21,0,"no"
12952803,2021-01-27,"buy","house","freehold",2,"Salford",205000,2021-03-18,36,"no"
12954392,2021-03-18,"buy","flat","leasehold",2,"Reading",3e+05,2021-07-20,76,"yes"
12968098,2021-03-19,"buy","house","freehold",4,"Leicester",465000,2021-04-29,0,"yes"
12976280,2021-03-20,"buy","house","freehold",3,"Sheffield",180000,2021-04-20,0,"no"
12982738,2021-03-19,"buy","house","freehold",4,"Bath",725000,2021-04-20,0,"no"
12983457,2021-03-19,"buy","house","freehold",4,"Exeter",425000,2021-04-16,0,"yes"
12998068,2021-03-22,"buy","flat","leasehold",2,"Wolverhampton",105000,2021-10-04,0,"no"
13001520,2021-03-23,"buy","flat","leasehold",1,"Richmond",399950,2021-07-16,0,"yes"
13033682,2021-03-25,"buy","flat","leasehold",2,"Reading",289950,2021-06-12,0,"no"
13037467,2021-03-25,"buy","house","unknown",3,"Brighton",435000,2021-05-10,0,"no"
13067967,2021-03-29,"buy","house","freehold",4,"Uxbridge",735000,2021-06-04,0,"no"
17297443,2022-06-22,"buy","house","freehold",3,"Mansfield",150000,2022-08-18,0,"yes"
17309711,2022-06-22,"buy","house","freehold",3,"Exeter",3e+05,2022-06-28,0,"yes"
17311085,2022-03-05,"buy","house","freehold",2,"Dartford",325000,2022-03-08,0,"yes"
17312443,2022-06-22,"buy","house","freehold",4,"Basildon",525000,2022-07-20,0,"no"
17313596,2022-06-22,"buy","house","freehold",3,"Wolverhampton",325000,2022-07-19,0,"yes"
17327870,2022-06-23,"buy","house","unknown",4,"Sheffield",420000,2022-07-15,13,"yes"
17336447,2022-06-24,"buy","house","freehold",2,"Sheffield",195000,2022-07-20,0,"no"
17337338,2022-06-24,"buy","house","freehold",3,"Wolverhampton",340000,2022-07-08,0,"no"
17339637,2022-06-25,"buy","house","freehold",3,"Sheffield",250000,2022-08-05,0,"yes"
17345980,2022-06-25,"buy","house","freehold",4,"Cardiff",380000,2022-07-09,0,"yes"
14031179,2021-04-29,"buy","house","freehold",3,"Sheffield",230000,2021-07-05,0,"yes"
14034449,2021-06-30,"buy","flat","leasehold",1,"Richmond",320000,2021-09-02,0,"yes"
14037839,2021-06-30,"buy","house","freehold",4,"Coventry",650000,2021-10-21,59,"yes"
14060959,2021-03-29,"buy","house","unknown",2,"Wolverhampton",189950,2021-04-06,0,"yes"
14086636,2021-07-05,"buy","flat","leasehold",2,"Barnet",530000,2021-10-20,0,"no"
16225808,2022-03-03,"buy","flat","leasehold",2,"Leicester",2e+05,2022-03-22,0,"yes"
16226839,2022-03-04,"buy","flat","leasehold",1,"Uxbridge",395000,2022-08-23,105,"yes"
16247819,2022-03-05,"buy","house","freehold",4,"Leicester",346995,2022-07-25,0,"no"
16284242,2022-03-10,"buy","house","freehold",3,"Cardiff",4e+05,2022-08-27,0,"no"
16295952,2022-02-07,"buy","house","freehold",3,"Newcastle Upon Tyne",220000,2022-06-22,117,"yes"
16312809,2022-03-12,"buy","house","unknown",2,"Coventry",320000,2022-04-20,0,"yes"
16314736,2022-03-12,"buy","house","freehold",4,"Lincoln",395000,2022-03-25,0,"yes"
16339555,2022-03-15,"buy","house","freehold",2,"Newcastle Upon Tyne",129950,2022-06-14,55,"yes"
16359231,2022-03-15,"buy","flat","leasehold",2,"Cheltenham",275000,2022-05-04,0,"no"
16382627,2022-03-21,"buy","house","freehold",2,"Bromley",450000,2022-07-27,0,"no"
16389600,2022-03-21,"buy","house","freehold",4,"Lincoln",155000,2022-04-07,0,"yes"
16399827,2022-03-22,"buy","house","unknown",3,"Salford",4e+05,2022-05-13,0,"no"
16404131,2022-03-22,"buy","house","freehold",3,"Ilford",669995,2022-04-05,0,"no"
16411800,2022-03-23,"buy","house","unknown",3,"Luton",450000,2022-08-03,0,"no"
16413317,2022-03-23,"buy","flat","leasehold",1,"Bromley",285000,2022-04-27,0,"yes"
16439190,2022-03-25,"buy","house","freehold",4,"Warrington",995000,2022-05-17,0,"no"
16440884,2022-03-25,"buy","house","freehold",3,"Sheffield",375000,2022-07-22,0,"no"
16443035,2022-03-24,"buy","house","freehold",4,"Gloucester",417000,2022-05-25,0,"no"
16443369,2022-03-25,"buy","house","freehold",3,"Leicester",270000,2022-07-27,78,"yes"
16443477,2021-04-19,"buy","flat","leasehold",2,"Surbiton",425000,2021-05-20,0,"no"
16451853,2022-03-25,"buy","flat","leasehold",2,"Barnet",450000,2022-05-14,0,"no"
16455784,2022-03-28,"buy","house","unknown",3,"Barnet",830000,2022-08-13,113,"no"
16456629,2022-03-28,"buy","flat","leasehold",1,"Uxbridge",270000,2022-04-29,24,"yes"
16460002,2022-03-28,"buy","house","freehold",2,"Gloucester",195000,2022-05-30,0,"no"
16462959,2022-03-28,"buy","house","freehold",4,"Reading",825000,2022-04-19,0,"no"
16466470,2022-03-28,"buy","house","freehold",4,"Chelmsford",575000,2022-07-12,69,"no"
16471712,2022-03-28,"buy","house","freehold",5,"Leicester",5e+05,2022-05-30,7,"no"
16486933,2022-03-31,"buy","flat","leasehold",1,"Richmond",479500,2022-07-27,72,"yes"
16507191,2021-10-08,"buy","house","freehold",3,"Warrington",295000,2021-11-26,37,"yes"
16509752,2022-04-01,"buy","house","freehold",2,"Wolverhampton",275000,2022-05-25,9,"yes"
16523751,2022-04-04,"buy","house","freehold",3,"Reading",4e+05,2022-04-14,0,"yes"
16526656,2022-04-03,"buy","house","unknown",3,"Stoke On Trent",450000,2022-05-03,0,"yes"
16543636,2022-04-05,"buy","flat","leasehold",2,"Richmond",7e+05,2022-04-28,0,"yes"
16547199,2022-04-06,"buy","flat","leasehold",2,"Leicester",145000,2022-05-12,0,"no"
16547427,2022-04-06,"buy","house","freehold",3,"Coventry",349950,2022-05-23,39,"yes"
16561862,2022-04-06,"buy","house","freehold",4,"Cardiff",485000,2022-07-05,0,"no"
16576852,2022-04-08,"buy","house","freehold",3,"Leicester",260000,2022-05-03,0,"no"
16579805,2022-04-08,"buy","house","freehold",4,"Exeter",7e+05,2022-04-14,0,"yes"
16583579,2022-04-08,"buy","house","freehold",3,"Cheltenham",365000,2022-05-23,0,"no"
16588659,2022-04-09,"buy","house","freehold",3,"Lincoln",525000,2022-07-15,68,"yes"
16598220,2022-04-11,"buy","flat","leasehold",1,"Reading",140000,2022-07-13,37,"yes"
16604229,2022-04-11,"buy","house","freehold",3,"Leicester",250000,2022-08-25,0,"no"
16612838,2022-04-12,"buy","house","unknown",3,"Dartford",650000,2022-07-19,0,"no"
16616670,2022-04-12,"buy","flat","leasehold",2,"Chelmsford",145000,2022-05-25,0,"no"
16642267,2022-04-14,"buy","house","freehold",4,"Cardiff",425000,2022-06-14,0,"yes"
16661391,2022-04-14,"buy","house","freehold",4,"Sheffield",280000,2022-05-07,0,"yes"
16673929,2022-04-20,"buy","house","freehold",5,"Harrogate",1250000,2022-05-17,0,"yes"
16677772,2022-04-06,"buy","house","freehold",2,"Leicester",180000,2022-04-22,0,"no"
16692857,2022-04-21,"buy","house","freehold",4,"Harrogate",285000,2022-06-23,0,"no"
16696459,2022-04-22,"buy","flat","leasehold",2,"Newcastle Upon Tyne",125000,2022-08-19,4,"yes"
16706509,2022-04-22,"buy","house","freehold",3,"Leicester",260000,2022-05-13,0,"no"
16721894,2022-04-25,"buy","house","freehold",4,"Chelmsford",525000,2022-06-13,0,"no"
16722030,2022-04-25,"buy","house","freehold",3,"Cardiff",360000,2022-06-23,0,"no"
16747493,2022-04-26,"buy","house","freehold",2,"Gillingham",250000,2022-05-24,0,"no"
16749002,2022-04-27,"buy","house","freehold",4,"Newcastle Upon Tyne",445000,2022-05-17,0,"no"
16753390,2022-04-28,"buy","house","freehold",2,"Newcastle Upon Tyne",140000,2022-06-16,0,"yes"
16754860,2022-04-28,"buy","house","unknown",2,"Warrington",240000,2022-07-07,0,"no"
16764794,2022-04-29,"buy","house","freehold",3,"Mansfield",190000,2022-06-10,23,"yes"
16783367,2022-04-29,"buy","flat","leasehold",1,"Leicester",1e+05,2022-08-03,70,"no"
16784270,2022-04-29,"buy","flat","leasehold",1,"Brighton",375000,2022-07-11,0,"no"
16787585,2022-05-01,"buy","flat","leasehold",2,"Chelmsford",285000,2022-05-18,0,"yes"
16792618,2022-05-03,"buy","house","unknown",3,"Chelmsford",475000,2022-05-27,0,"no"
16808580,2022-05-04,"buy","house","freehold",4,"Bromley",7e+05,2022-06-27,3,"yes"
16808953,2021-09-10,"buy","flat","leasehold",2,"Cardiff",215000,2021-11-13,17,"no"
16821279,2022-02-18,"buy","flat","leasehold",1,"Cheltenham",185000,2022-05-05,0,"no"
16847189,2022-05-07,"buy","house","freehold",5,"Dartford",1375000,2022-06-09,2,"yes"
16874816,2022-05-10,"buy","house","freehold",3,"Lincoln",290000,2022-07-04,0,"no"
16877760,2022-05-11,"buy","house","freehold",2,"Warrington",145000,2022-06-10,0,"no"
16880418,2022-05-10,"buy","house","freehold",4,"Sheffield",3e+05,2022-06-30,34,"yes"
