"listing_id","listing_date","listing_type","property_type","tenure","bedroom_count","location","asking_price","revision_date","revised_asking_price"
17769831,2022-08-09,"buy","house","freehold",5,"Coventry",280000,2022-08-25,270000
17804269,2022-08-03,"buy","house","freehold",3,"Leicester",495000,2022-08-26,474950
17818275,2022-08-12,"buy","house","freehold",3,"Plymouth",325000,2022-08-22,3e+05
17821594,2022-08-11,"buy","house","freehold",3,"Luton",340000,2022-08-27,330000
17825872,2022-08-12,"buy","house","freehold",3,"Plymouth",230000,2022-08-26,225000
12993461,2021-03-22,"buy","house","freehold",4,"Uxbridge",540000,2021-05-07,520000
13008050,2021-03-23,"buy","flat","leasehold",2,"Richmond",575000,2021-04-21,540000
13027429,2021-03-24,"buy","house","leasehold",3,"Leicester",350000,2021-09-28,320000
13032561,2021-03-25,"buy","house","freehold",3,"Sheffield",180000,2021-05-14,160000
13052879,2021-03-26,"buy","house","freehold",3,"Sheffield",125000,2021-04-02,110000
13063141,2021-03-28,"buy","house","freehold",3,"Surbiton",849950,2021-11-03,799950
13069288,2021-03-28,"buy","house","freehold",2,"Stoke On Trent",125000,2021-05-08,115000
13079267,2021-03-30,"buy","house","freehold",2,"Cheltenham",290000,2021-06-04,280000
13115783,2021-04-01,"buy","house","freehold",3,"Barnet",950000,2021-05-19,899950
13120152,2021-03-31,"buy","house","freehold",3,"Hull",140000,2021-09-28,127000
17254149,2022-06-16,"buy","house","unknown",2,"Stoke On Trent",160000,2022-07-09,155000
17266223,2022-06-17,"buy","flat","leasehold",2,"Reading",325000,2022-07-05,3e+05
17270969,2022-06-18,"buy","house","freehold",3,"Coventry",290000,2022-07-26,280000
17276099,2022-06-20,"buy","house","freehold",3,"Uxbridge",550000,2022-08-10,520000
17279019,2022-06-20,"buy","house","freehold",3,"Dartford",6e+05,2022-08-12,550000
17299868,2022-06-21,"buy","house","freehold",2,"Salford",160000,2022-08-01,145000
17300064,2022-06-22,"buy","flat","leasehold",2,"Warrington",185000,2022-08-01,180000
17303491,2022-06-22,"buy","flat","leasehold",2,"Brighton",385000,2022-07-20,350000
17303534,2022-06-22,"buy","house","freehold",3,"Cardiff",290000,2022-08-11,285000
17330808,2022-06-23,"buy","house","freehold",3,"Lincoln",190000,2022-08-04,175000
17339317,2022-06-24,"buy","house","freehold",4,"Cardiff",450000,2022-07-14,425000
16722172,2022-04-25,"buy","house","freehold",3,"Wolverhampton",240000,2022-06-30,210000
16736010,2022-04-26,"buy","house","freehold",3,"Lincoln",275000,2022-07-05,260000
16740810,2022-04-27,"buy","house","freehold",3,"Coventry",525000,2022-05-17,499500
16744702,2022-04-26,"buy","house","freehold",2,"Sheffield",180000,2022-07-05,170000
16749870,2022-04-27,"buy","flat","leasehold",1,"Reading",160000,2022-07-12,150000
16763837,2022-04-29,"buy","flat","unknown",0,"Cardiff",130000,2022-08-17,125000
16784274,2022-04-29,"buy","house","unknown",3,"Brighton",750000,2022-05-24,7e+05
14630111,2021-09-05,"buy","flat","leasehold",2,"Richmond",875000,2021-11-11,8e+05
14630531,2021-09-06,"buy","flat","leasehold",1,"Bromley",299950,2021-10-19,280000
14645842,2021-09-06,"buy","house","freehold",2,"Barnet",5e+05,2021-10-12,475000
14645846,2021-09-02,"buy","house","freehold",4,"Barnet",1e+06,2021-09-15,975000
14665950,2021-09-06,"buy","house","freehold",5,"Reading",725000,2022-01-26,7e+05
14668161,2021-04-27,"buy","flat","leasehold",2,"Reading",350000,2021-08-03,332000
14692107,2021-09-09,"buy","house","unknown",5,"Leicester",310000,2021-10-21,299950
14830913,2021-09-21,"buy","flat","leasehold",2,"Reading",250000,2021-12-06,215000
14835080,2021-09-22,"buy","flat","leasehold",2,"Chelmsford",235000,2022-03-22,230000
14843990,2021-09-24,"buy","house","freehold",4,"Reading",775000,2022-03-18,7e+05
14860429,2021-09-28,"buy","flat","leasehold",2,"Reading",249950,2022-02-10,244950
14869589,2021-09-29,"buy","flat","leasehold",2,"Barnet",4e+05,2022-03-02,377500
14875538,2021-09-29,"buy","house","freehold",3,"Stoke On Trent",140000,2021-10-27,130000
14915739,2021-10-04,"buy","flat","leasehold",2,"Leicester",150000,2022-01-06,115000
14921272,2021-10-05,"buy","flat","leasehold",2,"Uxbridge",190000,2021-10-22,175000
14926807,2021-10-05,"buy","house","unknown",3,"Stoke On Trent",360000,2022-03-25,320000
14927141,2021-10-06,"buy","house","freehold",2,"Leicester",130000,2021-10-27,110000
14974843,2021-10-11,"buy","house","freehold",3,"Sheffield",190000,2021-12-17,185000
15008620,2021-10-14,"buy","flat","leasehold",1,"Surbiton",275000,2021-11-22,268000
15009855,2021-10-14,"buy","flat","leasehold",2,"Ilford",285000,2022-03-23,265000
15012170,2021-10-13,"buy","house","freehold",3,"Bath",6e+05,2021-11-02,550000
1634279,2022-06-27,"buy","house","freehold",2,"Plymouth",140000,2022-07-29,130000
765702,2021-04-15,"buy","flat","leasehold",1,"Chelmsford",160000,2021-09-04,155000
12223730,2021-01-06,"buy","house","freehold",3,"Cardiff",260000,2021-01-26,250000
12240822,2021-01-07,"buy","house","freehold",3,"Sheffield",250000,2021-04-09,230000
12243053,2021-01-08,"buy","flat","leasehold",2,"Leicester",130000,2021-04-06,120000
12248934,2021-01-08,"buy","flat","leasehold",1,"Uxbridge",267000,2021-06-07,225000
12262574,2021-01-09,"buy","house","freehold",4,"Leicester",375000,2021-02-15,365000
12282314,2021-01-12,"buy","flat","leasehold",2,"Bromley",3e+05,2021-02-18,290000
12313758,2021-01-14,"buy","flat","leasehold",1,"Cheltenham",155000,2021-03-08,149950
12315591,2021-01-15,"buy","flat","leasehold",2,"Coventry",157500,2021-09-30,149500
12323231,2021-01-14,"buy","house","freehold",3,"Coventry",270000,2021-04-08,265000
12323744,2021-01-14,"buy","flat","leasehold",2,"Plymouth",225000,2021-03-10,209950
12335910,2021-01-17,"buy","house","freehold",2,"Wolverhampton",209950,2021-01-19,199950
12346583,2021-01-19,"buy","house","freehold",3,"Leicester",240000,2021-02-23,225000
12346887,2021-01-19,"buy","flat","leasehold",2,"Reading",270000,2021-03-24,260000
12367591,2021-01-20,"buy","flat","leasehold",2,"Reading",250000,2021-02-03,235000
12378383,2021-01-22,"buy","house","freehold",3,"Coventry",2e+05,2021-03-02,175000
12380588,2021-01-20,"buy","house","unknown",2,"Lincoln",195000,2021-02-23,175000
12397838,2021-01-22,"buy","flat","leasehold",1,"Watford",270000,2021-02-09,260000
12409391,2021-01-25,"buy","house","unknown",2,"Brighton",450000,2021-02-10,435000
12425068,2021-01-27,"buy","house","freehold",3,"Coventry",135000,2021-02-17,125000
12453167,2021-01-29,"buy","flat","leasehold",2,"Ilford",280000,2021-02-25,260000
12466902,2021-01-28,"buy","house","freehold",2,"Harrogate",185000,2021-04-22,175000
12468231,2021-01-30,"buy","house","freehold",3,"Leicester",270000,2021-04-22,255000
12496596,2021-02-03,"buy","house","unknown",3,"Reading",335000,2021-03-09,324950
12498587,2021-02-03,"buy","house","freehold",4,"Leicester",390000,2021-02-22,375000
12499810,2021-02-03,"buy","house","freehold",2,"Reading",350000,2021-03-24,335000
12516181,2021-02-02,"buy","flat","leasehold",2,"Basildon",240000,2021-04-07,230000
12536577,2021-02-04,"buy","flat","leasehold",1,"Exeter",137500,2021-02-22,136000
12565410,2021-02-10,"buy","house","freehold",3,"Reading",285000,2021-03-23,260000
12604054,2021-02-13,"buy","flat","leasehold",2,"Surbiton",575000,2021-03-27,550000
12610070,2021-02-13,"buy","house","freehold",3,"Hull",155000,2021-04-13,150000
12660003,2021-02-19,"buy","house","freehold",4,"Leicester",375000,2021-03-30,350000
12660946,2021-02-19,"buy","house","freehold",3,"Chelmsford",350000,2021-07-26,335000
12661088,2021-02-17,"buy","house","freehold",3,"Bath",675000,2021-03-06,650000
12663154,2021-02-19,"buy","house","freehold",3,"Leicester",235000,2021-05-26,230000
12692487,2021-02-23,"buy","flat","leasehold",1,"Uxbridge",340000,2021-04-15,325000
12696227,2021-02-23,"buy","house","freehold",3,"Coventry",250000,2021-03-12,245000
12713820,2021-02-25,"buy","house","freehold",3,"Leicester",3e+05,2021-03-23,280000
12717087,2021-02-24,"buy","flat","leasehold",2,"Newcastle Upon Tyne",165000,2021-05-11,160000
12721534,2021-02-25,"buy","house","freehold",3,"Coventry",312500,2021-04-13,3e+05
12755693,2021-03-01,"buy","house","freehold",2,"Richmond",775000,2021-03-23,750000
12775408,2021-03-02,"buy","flat","leasehold",1,"Watford",250000,2021-05-13,220000
12811998,2021-03-04,"buy","house","freehold",4,"Salford",275000,2021-05-07,260000
12815285,2021-03-06,"buy","house","freehold",3,"Lincoln",210000,2021-03-18,2e+05
12822706,2021-03-03,"buy","house","freehold",3,"Reading",525000,2021-11-16,5e+05
12822930,2021-03-02,"buy","house","freehold",4,"Cardiff",620000,2021-07-17,550000
12858171,2021-03-11,"buy","flat","leasehold",2,"Reading",2e+05,2021-10-07,140000
12863140,2021-03-10,"buy","house","freehold",3,"Gloucester",330000,2021-04-12,315000
12912711,2021-03-15,"buy","flat","leasehold",2,"Salford",140000,2021-03-29,130000
12919619,2021-03-16,"buy","flat","leasehold",2,"Surbiton",415000,2021-04-13,4e+05
12920065,2021-03-16,"buy","flat","leasehold",2,"Leicester",135000,2021-04-22,128888
12923994,2021-03-16,"buy","house","freehold",3,"Stoke On Trent",185000,2021-08-24,149950
12925409,2021-03-17,"buy","flat","leasehold",2,"Surbiton",450000,2021-05-14,425000
12940349,2021-03-17,"buy","house","freehold",3,"Reading",375000,2021-05-14,360000
12951323,2021-03-17,"buy","house","freehold",4,"Reading",595000,2021-03-31,575000
13007195,2021-03-23,"buy","house","freehold",3,"Warrington",249950,2021-04-23,240000
17360695,2022-06-27,"buy","flat","leasehold",2,"Reading",250000,2022-08-02,240000
17398739,2022-07-01,"buy","house","freehold",2,"Leicester",180000,2022-08-23,175000
17400274,2022-07-01,"buy","flat","leasehold",2,"Salford",279947,2022-08-24,270000
17420021,2022-07-04,"buy","house","freehold",3,"Plymouth",330000,2022-08-12,310000
17432507,2022-07-05,"buy","flat","leasehold",2,"Sheffield",140000,2022-07-27,130000
17433904,2022-07-04,"buy","flat","leasehold",2,"Reading",250000,2022-08-22,240000
17454819,2022-07-06,"buy","house","freehold",2,"Reading",325000,2022-08-09,3e+05
17463697,2022-07-07,"buy","flat","leasehold",2,"Barnet",350000,2022-08-23,325000
17474310,2022-07-07,"buy","flat","leasehold",2,"Bromley",550000,2022-08-16,525000
17497312,2022-07-11,"buy","house","unknown",3,"Uxbridge",525000,2022-08-24,5e+05
17510270,2022-07-12,"buy","house","freehold",3,"Barnet",825000,2022-08-06,8e+05
17528116,2022-07-14,"buy","house","freehold",4,"Basildon",6e+05,2022-08-25,575000
17546497,2022-07-14,"buy","house","freehold",2,"Bromley",9e+05,2022-08-02,825000
17551648,2022-07-15,"buy","house","freehold",3,"Ilford",6e+05,2022-08-05,575000
17583866,2022-07-18,"buy","house","freehold",2,"Plymouth",180000,2022-08-01,170000
17613067,2022-07-21,"buy","house","freehold",2,"Mansfield",130000,2022-08-10,125000
17659351,2022-07-27,"buy","house","freehold",2,"Sheffield",120000,2022-08-02,115000
17665552,2022-07-28,"buy","flat","leasehold",1,"Richmond",525000,2022-08-17,499950
17680234,2022-07-27,"buy","house","freehold",3,"Sheffield",210000,2022-08-24,205000
17687851,2022-07-27,"buy","house","freehold",4,"Exeter",395000,2022-08-22,390000
17705355,2022-08-01,"buy","house","freehold",5,"Hull",4e+05,2022-08-15,385000
17755734,2022-08-06,"buy","house","freehold",3,"Exeter",835000,2022-08-24,810000
16220266,2022-03-02,"buy","house","freehold",3,"Sheffield",270000,2022-04-19,269950
16231213,2022-03-03,"buy","house","freehold",3,"Coventry",650000,2022-03-18,6e+05
16243798,2022-03-04,"buy","flat","leasehold",2,"Chelmsford",330000,2022-08-01,3e+05
16256338,2022-03-08,"buy","flat","leasehold",1,"Salford",145000,2022-04-05,140000
16263675,2022-03-07,"buy","flat","leasehold",2,"Watford",325000,2022-07-06,280000
16296391,2022-03-10,"buy","house","unknown",4,"Reading",535000,2022-05-09,5e+05
16348921,2022-03-16,"buy","house","freehold",4,"Warrington",575000,2022-04-29,495000
16356402,2022-03-16,"buy","house","freehold",4,"Wolverhampton",350000,2022-04-13,340000
15175434,2021-11-02,"buy","house","unknown",4,"Ilford",6e+05,2022-06-20,595000
15177376,2021-11-02,"buy","house","freehold",2,"Newcastle Upon Tyne",158000,2021-12-14,150000
15185784,2021-11-02,"buy","flat","leasehold",2,"Reading",3e+05,2022-01-13,285000
15213732,2021-11-05,"buy","house","freehold",2,"Coventry",195000,2021-12-29,160000
15248457,2021-11-10,"buy","flat","leasehold",1,"Uxbridge",2e+05,2021-11-25,190000
15249554,2021-11-10,"buy","house","freehold",5,"Brighton",975000,2022-02-18,899950
15251783,2021-11-10,"buy","house","freehold",3,"Cardiff",550000,2021-12-08,530000
15294730,2021-11-15,"buy","flat","leasehold",2,"Brighton",450000,2022-02-09,375000
15321118,2021-11-16,"buy","house","freehold",3,"Lincoln",185000,2022-02-14,172250
15329416,2021-11-17,"buy","house","freehold",3,"Reading",415000,2022-02-23,395500
15367566,2021-11-23,"buy","house","unknown",3,"Lincoln",4e+05,2022-03-01,390000
15377250,2021-11-23,"buy","house","freehold",2,"Plymouth",170000,2021-12-06,160000
15379985,2021-11-25,"buy","house","freehold",2,"Sheffield",160000,2022-01-19,150000
15397135,2021-11-26,"buy","flat","leasehold",1,"Surbiton",325000,2022-03-30,315000
15405099,2021-08-23,"buy","house","freehold",3,"Sheffield",199500,2022-04-29,189500
15415339,2021-11-30,"buy","flat","leasehold",2,"Barnet",530000,2022-07-09,525000
15428114,2021-12-01,"buy","house","freehold",3,"Warrington",6e+05,2022-06-17,535000
15432489,2021-12-02,"buy","house","freehold",2,"Plymouth",150000,2022-01-21,140000
15476700,2021-12-08,"buy","house","freehold",2,"Newcastle Upon Tyne",124950,2022-03-23,124000
15530603,2021-12-17,"buy","house","freehold",4,"Leicester",250000,2022-03-02,230000
15569619,2021-12-25,"buy","house","freehold",3,"Sheffield",155000,2022-01-21,150000
15574566,2021-12-26,"buy","flat","leasehold",1,"Surbiton",350000,2022-08-02,315000
15578870,2021-12-26,"buy","flat","leasehold",2,"Brighton",425000,2022-01-18,4e+05
15587711,2021-12-31,"buy","flat","leasehold",2,"Bromley",325000,2022-03-14,315000
15605027,2022-01-05,"buy","flat","leasehold",2,"Reading",625000,2022-02-08,549950
15635185,2022-01-08,"buy","house","freehold",4,"Gloucester",475000,2022-01-26,450000
15635829,2022-01-08,"buy","house","unknown",2,"Stoke On Trent",275000,2022-03-15,250000
15677848,2022-01-13,"buy","flat","leasehold",2,"Plymouth",245000,2022-03-15,235000
15707443,2022-01-18,"buy","flat","leasehold",1,"Ilford",189950,2022-01-25,179950
15722498,2022-01-19,"buy","house","freehold",5,"Leicester",375000,2022-02-11,365000
15728229,2022-01-19,"buy","house","freehold",3,"Leicester",275000,2022-03-01,265000
15730824,2022-01-19,"buy","house","freehold",5,"Coventry",6e+05,2022-02-09,585000
15738329,2022-01-17,"buy","flat","leasehold",2,"Bath",395000,2022-03-01,375000
15755337,2022-01-06,"buy","house","freehold",4,"Chelmsford",650000,2022-03-01,6e+05
15762954,2021-11-15,"buy","flat","leasehold",1,"Surbiton",180000,2022-01-31,165000
15771993,2021-11-26,"buy","flat","leasehold",2,"Warrington",124995,2022-01-26,1e+05
15773750,2021-11-26,"buy","house","freehold",3,"Chelmsford",525000,2022-02-09,5e+05
15826366,2022-01-22,"buy","house","unknown",2,"Salford",325000,2022-02-09,310000
15827037,2022-01-22,"buy","flat","leasehold",2,"Barnet",575000,2022-02-07,550000
15849814,2022-01-25,"buy","house","freehold",2,"Warrington",250000,2022-02-19,240000
15853388,2022-01-25,"buy","house","freehold",2,"Lincoln",160000,2022-03-08,150000
15897439,2022-01-29,"buy","house","freehold",3,"Warrington",225000,2022-07-19,2e+05
15917186,2022-01-31,"buy","house","unknown",4,"Hull",262000,2022-03-08,259500
15928614,2022-02-01,"buy","flat","leasehold",1,"Chelmsford",230000,2022-03-05,220000
15930569,2022-02-01,"buy","house","freehold",4,"Wolverhampton",434995,2022-04-07,217498
15931073,2022-02-01,"buy","house","unknown",4,"Lincoln",350000,2022-04-20,340000
15940063,2022-01-31,"buy","house","freehold",4,"Gloucester",6e+05,2022-03-26,575000
15945331,2022-02-03,"buy","house","freehold",4,"Plymouth",425000,2022-05-25,4e+05
16004355,2022-02-09,"buy","house","freehold",4,"Plymouth",2e+05,2022-03-10,190000
16004939,2022-02-09,"buy","house","freehold",2,"Plymouth",215000,2022-03-08,210000
16006730,2022-02-09,"buy","house","freehold",3,"Coventry",270000,2022-02-15,260000
16012752,2022-02-10,"buy","house","freehold",4,"Plymouth",260000,2022-03-24,230000
16021533,2022-02-11,"buy","flat","leasehold",2,"Richmond",750000,2022-06-24,650000
16035073,2022-02-11,"buy","house","freehold",3,"Reading",375000,2022-03-29,350000
16051544,2022-02-15,"buy","flat","leasehold",2,"Cardiff",175000,2022-03-31,170000
16058853,2022-02-14,"buy","house","freehold",3,"Leicester",264995,2022-03-01,250000
16060140,2022-02-15,"buy","house","freehold",2,"Lincoln",142950,2022-05-26,140000
16115959,2022-02-21,"buy","house","freehold",4,"Hull",140000,2022-05-09,130000
16123839,2021-09-06,"buy","flat","leasehold",2,"Richmond",495000,2021-12-23,475000
16133706,2022-02-22,"buy","flat","leasehold",2,"Richmond",750000,2022-03-08,729950
17775211,2022-08-08,"buy","house","unknown",4,"Stoke On Trent",380000,2022-08-15,375000
17790158,2022-08-11,"buy","house","freehold",3,"Dartford",525000,2022-08-17,5e+05
17804849,2022-08-03,"buy","house","freehold",3,"Basildon",385000,2022-08-03,375000
17856094,2022-08-17,"buy","house","freehold",2,"Coventry",2e+05,2022-08-24,190000
17892244,2022-08-19,"buy","house","freehold",3,"Newcastle Upon Tyne",330000,2022-08-19,320000
17276432,2022-06-20,"buy","house","freehold",4,"Watford",750000,2022-08-12,725000
17280130,2022-06-20,"buy","flat","leasehold",2,"Sheffield",210000,2022-08-18,195000
17280663,2022-06-20,"buy","flat","leasehold",2,"Harrogate",450000,2022-07-08,4e+05
17286161,2022-06-20,"buy","house","freehold",2,"Leicester",224950,2022-07-13,219950
17287532,2022-06-20,"buy","flat","leasehold",2,"Sheffield",210000,2022-08-18,195000
17296847,2022-06-21,"buy","house","freehold",2,"Cardiff",210000,2022-08-08,205000
17303960,2022-02-01,"buy","house","freehold",4,"Leicester",425000,2022-04-20,4e+05
17310646,2022-06-22,"buy","house","freehold",3,"Reading",4e+05,2022-07-06,385000
17311079,2022-03-26,"buy","house","freehold",2,"Dartford",325000,2022-03-28,3e+05
17316780,2022-06-23,"buy","house","freehold",5,"Uxbridge",950000,2022-07-14,915000
17329132,2022-06-23,"buy","house","freehold",2,"Leicester",190000,2022-07-15,179000
17342642,2022-06-25,"buy","house","freehold",3,"Bromley",6e+05,2022-07-19,585000
17348783,2022-06-27,"buy","house","freehold",4,"Leicester",280000,2022-08-01,270000
17350934,2022-06-27,"buy","house","freehold",3,"Stoke On Trent",280000,2022-07-25,260000
17363719,2022-06-27,"buy","flat","leasehold",2,"Luton",180000,2022-07-14,175000
17372750,2022-06-28,"buy","house","freehold",2,"Harrogate",235000,2022-08-22,225000
